date,gz_spread,ebp,est_prob
1995-12-01,1.4058130983541786,-0.06325949337775971,0.2061137712239064
1996-01-01,1.3906217331049182,-0.1089425592775506,0.1912180452818796
1996-02-01,1.2923560350429772,-0.3263876513166415,0.12970911233326238
1996-03-01,1.2483079132545856,-0.3492395299301596,0.12414810113293316
1996-04-01,1.2507877736953985,-0.30005316558794526,0.13632874443030418
1996-05-01,1.1958144226822869,-0.33118000615020216,0.12852882590814693
1996-06-01,1.2598811814917314,-0.2855941143313221,0.14005994011434664
1996-07-01,1.2720535429642317,-0.33929093937117183,0.12654824848997054
1996-08-01,1.2821307794402022,-0.3702663073520436,0.11918053822406845
1996-09-01,1.2377896153651562,-0.3931289242474105,0.11394034168443784
1996-10-01,1.2905999695757433,-0.3265831943869948,0.1296608065417018
1996-11-01,1.3211222777299376,-0.29750570354592254,0.1369811401942143
1996-12-01,1.256638229615572,-0.3999039066288448,0.1124195044688404
1997-01-01,1.2996695172845083,-0.3317239971568202,0.12839532154188613
1997-02-01,1.207028787779758,-0.4784837052085445,0.09583109919804043
1997-03-01,1.2108931441550894,-0.5060737903389823,0.0904562958951568
1997-04-01,1.215154995829615,-0.4629092799295456,0.09896702226346275
1997-05-01,1.1730070909485717,-0.45922300510582525,0.09972012254345416
1997-06-01,1.1454277954597976,-0.5648798984557741,0.0797526417543319
1997-07-01,1.2048841340867713,-0.5373462901596511,0.08463850289953086
1997-08-01,1.176830098637213,-0.4939295078946242,0.09279387638979691
1997-09-01,1.1525907310407637,-0.5827265410293374,0.07670163921934317
1997-10-01,1.3117233009095637,-0.43549178805431055,0.10466879339024011
1997-11-01,1.3085416772629157,-0.3537532703258013,0.12306970792316728
1997-12-01,1.324847323059909,-0.39930446098070815,0.1125534793333508
1998-01-01,1.3758886910257822,-0.35658917446367644,0.12239554040476253
1998-02-01,1.3177899633738837,-0.35537815314443444,0.12268311363860336
1998-03-01,1.2987130562598015,-0.406818560177298,0.11088232561954237
1998-04-01,1.2092195456350343,-0.4337404964118347,0.10504091578838266
1998-05-01,1.2117549202799138,-0.3937098507861556,0.11380936445876448
1998-06-01,1.3120371074813422,-0.3597503450086692,0.12164710836645934
1998-07-01,1.362947936305738,-0.32044245061411103,0.13118373176200224
1998-08-01,2.0160913918273,0.0881456265850693,0.2601517168853847
1998-09-01,2.1192811317985862,0.05632690264124962,0.2482215645456465
1998-10-01,2.275155321948223,0.1973573833972071,0.30323104473960516
1998-11-01,1.9968092644633768,0.16971026261394218,0.2920280647881344
1998-12-01,1.9657067830549064,0.04201976107430316,0.24295388354254657
1999-01-01,1.93348564809618,0.04771072172182622,0.24504193975153027
1999-02-01,1.7833530108456257,-0.19539261648902717,0.1648944367789291
1999-03-01,1.6732079881241593,-0.1830313663897241,0.16850748346187236
1999-04-01,1.6215949296908412,-0.22376202042671056,0.15679358700768362
1999-05-01,1.657140550101852,-0.21833806668821,0.1583217901419342
1999-06-01,1.6956454240284895,-0.15871558877657943,0.17576201927730306
1999-07-01,1.7548080520965934,-0.10871026198841528,0.19129208026243752
1999-08-01,1.979071838915346,-0.0424272934512433,0.21312878985556497
1999-09-01,2.0268284743487817,0.0759832897220929,0.25555692129311225
1999-10-01,2.103605237545186,0.10019496580351728,0.26474545422514806
1999-11-01,2.0467492198478623,0.05723227813107856,0.24855694753306945
1999-12-01,1.8699053631566935,-0.16533679767125165,0.17376727130548103
2000-01-01,1.9642117123684355,0.02481192051228076,0.23669917443966873
2000-02-01,2.122868077282041,0.09975715989263811,0.26457782414059383
2000-03-01,2.474929695185892,0.36485720851370607,0.3747868342260246
2000-04-01,2.6364977083325796,0.5222776520741235,0.446280992640368
2000-05-01,2.8073899449786657,0.7040241150365225,0.5308990753569327
2000-06-01,2.8153065737250724,0.7418168859749712,0.5484464275302334
2000-07-01,2.9395475040998855,0.8230845254660504,0.5858170813644898
2000-08-01,3.0922192801458963,1.0016373944526649,0.6648205491968677
2000-09-01,3.2308167706523547,1.0957951544075817,0.7039495620688108
2000-10-01,3.6913718305231487,1.5076122486408128,0.8455437074789774
2000-11-01,3.773148135576341,1.5692798098759764,0.8620642177954762
2000-12-01,3.7970918689769726,1.5699762713619347,0.8622436396401251
2001-01-01,3.4419813651261744,1.147352498044036,0.7244464354513243
2001-02-01,3.321333456554509,1.131926507091162,0.7183874473087533
2001-03-01,3.276037351178309,1.065057697175476,0.6914060358082288
2001-04-01,3.1989662567362993,0.8840262969187256,0.613358384386993
2001-05-01,2.9950947177133695,0.7455911550013745,0.5501942209125685
2001-06-01,3.0915139848517907,0.9814196792284866,0.656160320234532
2001-07-01,3.0304705676114296,0.7445481707614596,0.549711330299312
2001-08-01,3.0485878060447877,0.7498088767634745,0.552146216035518
2001-09-01,3.5350136488198607,1.1859323722437152,0.7393132859272925
2001-10-01,3.4546059774721956,1.015957725132985,0.6709023973768755
2001-11-01,2.9806323321305155,-0.12002004431558744,0.18770798053669255
2001-12-01,2.9039007103651415,0.3845075498231512,0.38353253020760825
2002-01-01,2.966140152971115,0.5700497086331016,0.46844354141059447
2002-02-01,2.9622721295700822,0.7392382942419728,0.5472517876376595
2002-03-01,2.612722002740626,0.253016342932292,0.3263463837861902
2002-04-01,2.649942681380903,0.3727793977160494,0.3783052719521976
2002-05-01,2.727523317528729,0.4694022811819236,0.4219479319678255
2002-06-01,3.2669655486742593,0.9106739062174084,0.6252327840681756
2002-07-01,4.057769021959327,1.506772537502648,0.8453100801645597
2002-08-01,3.9518617268048866,1.4200015644023067,0.8199110332629351
2002-09-01,4.265022446066573,1.5777899539792477,0.864245679200115
2002-10-01,4.327749873116219,1.399568415657073,0.8135689284099762
2002-11-01,3.7554279506932047,0.9950448283756016,0.6620059710606891
2002-12-01,3.6605768541436023,0.8593737918014415,0.6022774104914638
2003-01-01,3.5656616786589344,0.8283172049353196,0.58820061099028
2003-02-01,3.42570539674083,0.602207562491766,0.48342187409875303
2003-03-01,3.189011050426497,0.09931096218491486,0.2644070365246637
2003-04-01,2.713437075617452,0.00671852188247079,0.2302192532004607
2003-05-01,2.79557158439891,-0.5344060593333348,0.08517323616303295
2003-06-01,2.5340242616885607,-0.430482052955941,0.10573583117152956
2003-07-01,2.430380734168268,-1.084750526550183,0.02196057717744779
2003-08-01,2.396742315472752,-0.22447558351469388,0.15659326501009674
2003-09-01,2.417577098708437,-0.5832915587135896,0.0766065158133374
2003-10-01,2.1091997221501506,-0.5446550151121543,0.08332019513349621
2003-11-01,2.0013233952923253,-0.5802764076221685,0.07711517029568778
2003-12-01,1.9126279026221389,-0.5508971876499265,0.08220653870591628
2004-01-01,1.8023463454985935,-0.7273971344028676,0.0551509486179785
2004-02-01,1.918435046708884,-0.36770916794380937,0.11977705410181531
2004-03-01,1.9302383436543693,-0.552659925475407,0.08189409051609789
2004-04-01,1.7621884550646292,-0.7693328699409845,0.04989311113839812
2004-05-01,1.9097320958521968,-0.3879718423290304,0.11510778124813006
2004-06-01,1.8166465889262855,-0.4027437701106762,0.11178634928903884
2004-07-01,1.748112191564281,-0.33755129740355616,0.12697124380729066
2004-08-01,1.9021400965831072,-0.4228022225856251,0.10738681208157544
2004-09-01,1.7674854106174571,-0.567124508000646,0.07936393943128213
2004-10-01,1.778691486778498,-0.5353950354029544,0.08499309145723813
2004-11-01,1.5523319594890277,-0.689828487184801,0.06022438322076844
2004-12-01,1.4841807575459702,-0.7378785091392221,0.05379745917681995
2005-01-01,1.7443857440285258,-0.7038746643046392,0.05828636302710544
2005-02-01,1.5667747162393175,-0.955967855591718,0.03114664876231306
2005-03-01,1.861619745342104,-0.6619406756060402,0.0642213546239575
2005-04-01,2.146758689972904,-0.41019746586310113,0.11013667104846904
2005-05-01,2.11687647464803,-0.3330463026592927,0.1280712074697358
2005-06-01,1.9655317999452575,-0.4814565989932691,0.09524090483161526
2005-07-01,1.7229510926880556,-0.5825894438708659,0.07672473371159363
2005-08-01,1.840729670430828,-0.5567524070703356,0.08117214331970299
2005-09-01,1.8332166323201773,-0.4888785185084168,0.09377915606959454
2005-10-01,1.919488453738058,-0.3321650436117196,0.12828715215680034
2005-11-01,1.8897010973529176,-0.3369597838825995,0.1271152947294685
2005-12-01,1.9638746369753255,-0.2975079428476175,0.1369805657819267
2006-01-01,1.8251230642482223,-0.3588384191475211,0.12186268315606584
2006-02-01,1.7482777000920102,-0.3419513753257031,0.12590326154062487
2006-03-01,1.7169084089450843,-0.42528402558118583,0.10685126354422628
2006-04-01,1.637401511233534,-0.4664944646175824,0.09823857388440124
2006-05-01,1.6514921993697524,-0.369120791809296,0.11944749820128948
2006-06-01,1.7578489600143588,-0.38304945227362897,0.11623000199068416
2006-07-01,1.8015054032625544,-0.29029779300126757,0.1388386041657093
2006-08-01,1.82986003953406,-0.3001102698901472,0.13631414462796845
