dates,dYsim_10,dYsim_25,dYsim_75,dYsim_90,data,dYsim_10_cf1,dYsim_25_cf1,dYsim_75_cf1,dYsim_90_cf1,dYsim_10_cf2,dYsim_25_cf2,dYsim_75_cf2,dYsim_90_cf2
01-Dec-2001,1.09301697852477,1.99587631735978,3.7346746569159,4.4641531286685,2.31999519268409,1.91200823350806,2.42475343162369,3.46817081206177,3.92962880889005,1.48063727600839,2.2354090829225,3.79200017284772,4.56328932647862
01-Jan-2002,1.66010264032126,2.51200902783479,4.14927864759577,4.88341053069118,2.09875718970819,2.13520124616624,2.60458499458004,3.69034489782287,4.13180358646876,1.8967297870345,2.63956253731511,4.23614354126119,4.91272069510358
01-Feb-2002,1.18414289503731,2.11292852059662,3.87119575925726,4.59796155680567,2.04221505102954,1.99194559664968,2.47440779922837,3.5174985281808,3.97514012454577,1.56631503946745,2.31754967538316,3.89532702065873,4.63197470624704
01-Mar-2002,1.83078220329452,2.6445803043285,4.19965818956166,4.93789084477416,1.9601104109489,2.21169023303207,2.63701219765562,3.69037788552577,4.13704710546782,1.99953206560884,2.7171687854065,4.2505350510964,4.91282776840067
01-Apr-2002,1.36318290847979,2.28284647720504,3.88835073544341,4.5409034707645,1.78186038865441,1.93643367894392,2.43918151832256,3.49409636111021,3.95970956418582,1.6121864971754,2.37483233573778,3.93568479685146,4.63898209021241
01-May-2002,1.43636335200964,2.27307636999745,3.82109684973719,4.52452270329552,1.74941269195476,1.95267105431896,2.3972342858817,3.45699965738458,3.87674295636863,1.54419619099645,2.29223671447761,3.87956274707498,4.62814603600427
01-Jun-2002,1.3696936829791,2.26966502275728,4.02689286338353,4.77552293993224,1.89152333254309,2.06757604716837,2.58418330833708,3.69801547707532,4.20605514917658,1.83757381085127,2.56634608149169,4.18791781178912,4.96283351221786
01-Jul-2002,0.219059601377775,1.19838235283162,3.17836341113814,3.94975849217309,2.03733317125248,1.80900495035009,2.27521527249742,3.44660013506516,3.98014139702136,1.24667213127699,1.97912982070786,3.48445416775159,4.27587119247883
01-Aug-2002,0.129216760732124,1.23971449181935,3.16547316019206,3.94476092736573,2.45447507291502,1.76258412882878,2.28617369392512,3.37256972122083,3.92538127268319,1.19152639233668,1.95776216740446,3.60575034950264,4.38205225285219
01-Sep-2002,-0.2420161610505,0.809000034102982,2.81479941705459,3.67075172841523,2.82598655550198,1.69742371894577,2.20163200346794,3.40136978908964,3.92755342473002,1.06933264547048,1.75348884769957,3.29779622314153,4.08693837052129
01-Oct-2002,-0.56814344470427,0.531273289621312,2.63760716935399,3.50688079343683,3.29742588135711,1.62516404417226,2.09327704557228,3.26000477401022,3.79142374475541,0.78720801444502,1.61032013854581,3.21422949616039,3.97275439983122
